Fecha entrada,Fecha Anulacion,Fecha venta,Noches,Tip.Hab.Fra.,Régimen factura,AD,NI,CU,Horario venta,Precio alojamiento,Precio desayuno,Precio almuerzo,Precio cena,Cantidad Habitaciones,Mes Entrada,Mes Venta,Antelacion,Score Canc
2016-07-18,2016-06-11,2016-04-29,6,EM,SA,2,1,0,Tarde,749.4000000000001,0.0,0.0,0.0,1,July,April,80,0.4691358024691358
2016-06-25,2016-05-05,2016-04-29,5,EM,MPC,2,0,0,Tarde,361.65,16.8,0.0,42.05,1,June,April,57,0.896551724137931
2016-09-02,2016-05-11,2016-04-29,10,EM,PC,2,0,0,Tarde,1119.06,58.9,147.20000000000002,147.20000000000002,1,September,April,126,0.905511811023622
2016-07-01,2016-05-03,2016-04-29,9,DSC,PC,2,0,0,Tarde,795.915,41.85,104.67,104.67,2,July,April,63,0.9375
2016-07-01,2016-05-03,2016-04-29,9,DSC,PC,3,0,0,Tarde,795.915,41.85,104.67,104.67,2,July,April,63,0.9375
2016-07-18,2016-07-05,2016-04-30,11,EM,PC,3,0,0,Noche,1413.72,74.36,186.01,186.01,1,July,April,79,0.175
2016-07-27,2016-05-25,2016-05-01,4,EC,MPC,2,2,0,Mañana,532.46,24.76,0.0,61.92,1,July,May,87,0.7272727272727273
2016-06-24,2016-06-15,2016-04-30,2,EC,HD,2,0,0,Mañana,161.44,6.72,0.0,0.0,1,June,April,55,0.17857142857142858
2016-06-24,2016-05-10,2016-05-01,2,EC,SA,2,1,0,Mañana,184.8,0.0,0.0,0.0,1,June,May,54,0.8363636363636363
2016-06-24,2016-05-22,2016-05-01,2,EM,SA,2,0,0,Mañana,159.88,0.0,0.0,0.0,1,June,May,54,0.6181818181818182
2016-06-18,2016-06-10,2016-05-02,1,EC,SA,2,2,0,Mañana,101.64,0.0,0.0,0.0,1,June,May,47,0.1875
2016-06-25,2016-05-10,2016-05-02,10,EM,HD,2,0,0,Tarde,1051.28,43.8,0.0,0.0,2,June,May,54,0.8545454545454545
2016-06-25,2016-05-10,2016-05-02,10,EM,HD,2,0,0,Tarde,1051.28,43.8,0.0,0.0,2,June,May,54,0.8545454545454545
2016-07-07,2016-06-06,2016-05-02,3,EC,PC,2,0,0,Tarde,228.51,12.03,30.06,30.06,1,July,May,66,0.47761194029850745
2016-07-05,2016-05-03,2016-05-02,7,DSM,MPC,2,0,0,Noche,587.44,27.3,0.0,68.32,2,July,May,64,0.9846153846153847
2016-07-05,2016-05-03,2016-05-02,7,DSM,MPC,1,0,0,Noche,587.44,27.3,0.0,68.32,2,July,May,64,0.9846153846153847
2016-07-05,2016-05-03,2016-05-02,7,DSM,MPC,2,0,0,Noche,587.44,27.3,0.0,68.32,2,July,May,64,0.9846153846153847
2016-07-05,2016-05-03,2016-05-02,7,DSM,MPC,2,0,0,Noche,587.44,27.3,0.0,68.32,2,July,May,64,0.9846153846153847
2016-07-04,2016-06-28,2016-05-03,4,DSM,MPC,2,0,0,Tarde,434.65,20.2,0.0,50.56,1,July,May,62,0.1111111111111111
2016-07-20,2016-05-03,2016-05-03,15,DSM,PC,2,0,0,Tarde,2125.60005,111.9,279.75,279.75,3,July,May,78,1.0
2016-07-01,2016-06-08,2016-05-04,2,DSC,SA,2,1,0,Mañana,210.14,0.0,0.0,0.0,1,July,May,58,0.4067796610169492
2016-06-25,2016-05-27,2016-05-04,2,EC,SA,2,0,0,Mañana,147.84,0.0,0.0,0.0,1,June,May,52,0.5660377358490566
2016-08-03,2016-05-04,2016-05-04,8,EC,SA,2,1,0,Noche,0.0,0.0,0.0,0.0,1,August,May,91,1.0
2016-07-01,2016-06-26,2016-05-05,2,DSC,SA,2,1,0,Tarde,335.0,0.0,0.0,0.0,1,July,May,57,0.10344827586206896
2016-09-03,2016-09-02,2016-05-05,4,EC,PC,2,0,0,Noche,516.12,27.16,67.92,67.92,1,September,May,121,0.01639344262295082
2016-06-24,2016-06-15,2016-05-05,2,EC,SA,2,2,0,Noche,149.6,0.0,0.0,0.0,1,June,May,50,0.19607843137254902
2016-07-01,2016-05-10,2016-05-06,6,EM,MPC,3,0,0,Mañana,766.90002,35.64,0.0,89.16,1,July,May,56,0.9298245614035088
2016-07-11,2016-06-21,2016-05-06,4,DSC,SA,3,0,0,Mañana,439.6,0.0,0.0,0.0,1,July,May,66,0.31343283582089554
2016-06-20,2016-05-11,2016-05-06,7,EM,PC,2,0,0,Mañana,556.71,29.33,73.22,73.22,1,June,May,45,0.8913043478260869
2016-06-20,2016-05-18,2016-05-06,7,EM,PC,2,0,0,Mañana,556.71,29.33,73.22,73.22,1,June,May,45,0.7391304347826086
2016-06-22,2016-05-06,2016-05-06,7,EC,PC,4,0,0,Tarde,629.3900199999999,33.11,82.81,82.81,3,June,May,47,1.0
2016-09-01,2016-05-06,2016-05-06,10,EC,MPC,2,1,0,Noche,0.0,0.0,0.0,0.0,1,September,May,118,1.0
2016-08-01,2016-05-09,2016-05-06,6,EC,PC,2,0,0,Noche,0.0,0.0,0.0,0.0,1,August,May,87,0.9659090909090909
2016-07-27,2016-07-08,2016-05-06,4,EC,MPC,2,2,0,Mañana,494.38,23.0,0.0,57.48,1,July,May,82,0.24096385542168675
2016-06-17,2016-05-22,2016-05-08,3,EC,HD,2,0,0,Mañana,242.16,10.08,0.0,0.0,1,June,May,40,0.6585365853658537
2016-08-08,2016-05-12,2016-05-09,5,EC,MPC,3,0,0,Mañana,802.03,37.3,0.0,93.25,2,August,May,91,0.967391304347826
2016-08-08,2016-05-12,2016-05-09,5,EC,MPC,3,0,0,Mañana,802.03,37.3,0.0,93.25,2,August,May,91,0.967391304347826
2016-06-18,2016-06-02,2016-05-09,7,DSM,PC,2,0,0,Mañana,770.6099800000001,40.53,101.43,101.43,1,June,May,40,0.4146341463414634
2016-06-25,2016-06-10,2016-05-09,2,EC,PC,2,1,1,Noche,263.78,13.88,34.72,34.72,1,June,May,47,0.3333333333333333
2016-06-23,2016-05-19,2016-05-09,2,EC,HD,2,0,1,Noche,142.58666,5.94,0.0,0.0,3,June,May,45,0.782608695652174
2016-06-23,2016-05-19,2016-05-09,2,EC,HD,3,0,0,Noche,142.58666,5.94,0.0,0.0,3,June,May,45,0.782608695652174
2016-06-23,2016-05-19,2016-05-09,2,EC,HD,2,0,0,Noche,142.58666,5.94,0.0,0.0,3,June,May,45,0.782608695652174
2016-06-24,2016-05-23,2016-05-09,2,EC,HD,2,1,1,Noche,148.54,6.18,0.0,0.0,2,June,May,46,0.7021276595744681
2016-06-24,2016-05-23,2016-05-09,2,EC,HD,2,2,0,Noche,163.38,6.8,0.0,0.0,3,June,May,46,0.7021276595744681
2016-06-22,2016-06-01,2016-05-09,4,EC,SA,2,0,0,Mañana,295.88,0.0,0.0,0.0,1,June,May,44,0.4888888888888889
2016-08-02,2016-05-26,2016-05-10,8,EM,PC,2,0,0,Tarde,958.37336,50.48,126.08,126.08,3,August,May,84,0.8117647058823529
2016-08-02,2016-05-26,2016-05-10,8,EM,PC,2,0,0,Tarde,958.37336,50.48,126.08,126.08,3,August,May,84,0.8117647058823529
2016-08-02,2016-05-26,2016-05-10,8,EM,PC,3,0,0,Tarde,958.37336,50.48,126.08,126.08,3,August,May,84,0.8117647058823529
2016-06-28,2016-06-14,2016-05-10,3,EC,HD,2,0,1,Tarde,241.92,10.08,0.0,0.0,1,June,May,49,0.3
2016-07-26,2016-05-23,2016-05-10,3,DSC,MPC,2,0,0,Noche,368.70999,17.16,0.0,42.87,1,July,May,77,0.8333333333333334
2016-07-01,2016-05-31,2016-05-12,2,DSC,SA,2,0,0,Mañana,0.0,0.0,0.0,0.0,2,July,May,50,0.6274509803921569
2016-07-01,2016-05-31,2016-05-12,2,DSC,SA,1,0,2,Mañana,0.0,0.0,0.0,0.0,2,July,May,50,0.6274509803921569
2016-07-17,2016-05-27,2016-05-13,12,DSC,PC,2,0,0,Mañana,1167.6,61.44,153.60000000000002,153.60000000000002,1,July,May,65,0.7878787878787878
2016-08-01,2016-06-17,2016-05-13,3,EC,HD,2,0,1,Tarde,338.61,14.1,0.0,0.0,1,August,May,80,0.5679012345679012
2016-07-17,2016-05-13,2016-05-13,3,EC,PC,2,0,0,Noche,424.65,22.35,55.86,55.86,3,July,May,65,1.0
2016-07-11,2016-07-05,2016-05-13,5,DSC,SA,2,0,0,Noche,737.04,0.0,0.0,0.0,1,July,May,59,0.11666666666666667
2016-07-03,2016-05-19,2016-05-13,7,DSC,PC,2,1,0,Noche,730.87,38.5,96.18,96.18,1,July,May,51,0.8846153846153846
2016-08-08,2016-06-15,2016-05-13,5,EC,SA,2,1,0,Mañana,503.3,0.0,0.0,0.0,1,August,May,87,0.625
2016-07-06,2016-05-19,2016-05-14,4,DSC,PC,2,0,0,Mañana,334.12,17.6,43.96,43.96,2,July,May,53,0.9074074074074074
2016-07-06,2016-05-19,2016-05-14,4,DSC,PC,2,0,1,Mañana,334.12,17.6,43.96,43.96,2,July,May,53,0.9074074074074074
2016-07-05,2016-05-19,2016-05-14,7,DSC,PC,2,2,0,Mañana,730.87,38.5,96.18,96.18,1,July,May,52,0.9056603773584906
2016-06-24,2016-05-17,2016-05-15,6,EM,HD,2,1,0,Noche,604.47,25.200000000000003,0.0,0.0,2,June,May,40,0.9512195121951219
2016-06-24,2016-05-17,2016-05-15,6,DSC,HD,2,0,0,Noche,604.47,25.200000000000003,0.0,0.0,2,June,May,40,0.9512195121951219
2016-07-08,2016-05-28,2016-05-14,3,DSC,MPC,2,0,0,Noche,242.67,11.28,0.0,28.23,1,July,May,55,0.75
2016-08-03,2016-06-21,2016-05-15,5,DSM,SA,4,0,0,Noche,973.2,0.0,0.0,0.0,1,August,May,80,0.5432098765432098
2016-07-06,2016-07-04,2016-05-16,10,DSC,MPC,2,0,0,Tarde,789.1200000000001,36.7,0.0,91.8,4,July,May,51,0.057692307692307696
2016-07-06,2016-07-04,2016-05-16,10,DSC,MPC,2,0,0,Tarde,789.1200000000001,36.7,0.0,91.8,4,July,May,51,0.057692307692307696
2016-07-08,2016-05-18,2016-05-16,6,DSC,PC,1,1,0,Noche,496.68,26.160000000000004,65.34,65.34,2,July,May,53,0.9629629629629629
2016-07-08,2016-05-18,2016-05-16,6,DSC,PC,1,1,1,Noche,496.68,26.160000000000004,65.34,65.34,2,July,May,53,0.9629629629629629
2016-07-21,2016-07-18,2016-05-16,5,EC,MPA,1,0,0,Noche,542.07,25.2,63.05,0.0,2,July,May,66,0.05970149253731343
2016-07-21,2016-07-18,2016-05-16,5,EC,MPA,2,0,0,Noche,677.6,31.5,78.8,0.0,2,July,May,66,0.05970149253731343
2016-07-17,2016-05-25,2016-05-16,12,DSC,SA,2,1,0,Noche,1696.1999999999998,0.0,0.0,0.0,1,July,May,62,0.8571428571428571
2016-06-24,2016-05-29,2016-05-16,6,EM,HD,2,0,0,Noche,583.89,24.3,0.0,0.0,2,June,May,39,0.675
2016-06-24,2016-05-30,2016-05-16,6,EM,HD,2,1,0,Noche,583.89,24.3,0.0,0.0,2,June,May,39,0.65
2016-06-20,2016-06-20,2016-05-17,7,EC,PC,1,0,0,Tarde,353.36,18.62,46.48,46.48,1,June,May,34,0.02857142857142857
2016-08-11,2016-05-19,2016-05-17,5,EC,PC,2,0,0,Tarde,504.0,26.55,66.35,66.35,1,August,May,86,0.9770114942528736
2016-07-05,2016-05-18,2016-05-17,7,DSC,PC,4,0,0,Tarde,730.87,38.5,96.18,96.18,1,July,May,49,0.98
2016-07-09,2016-06-08,2016-05-17,9,DSC,MPA,2,2,0,Noche,1492.08003,69.39,173.52,0.0,1,July,May,53,0.5925925925925926
2016-06-28,2016-05-31,2016-05-17,4,DSC,MPA,2,0,0,Noche,422.46,19.64,49.12,0.0,1,June,May,42,0.6744186046511628
2016-07-02,2016-06-27,2016-05-18,5,DSM,PC,1,1,0,Mañana,367.9500000000001,19.35,48.4,48.4,2,July,May,45,0.13043478260869565
2016-07-02,2016-06-27,2016-05-18,5,DSM,PC,1,1,0,Mañana,367.9500000000001,19.35,48.4,48.4,2,July,May,45,0.13043478260869565
2016-06-18,2016-06-17,2016-05-18,1,EC,SA,2,2,0,Noche,101.64,0.0,0.0,0.0,1,June,May,31,0.0625
2016-06-24,2016-05-25,2016-05-19,3,EC,MPC,2,0,0,Mañana,191.55,8.91,0.0,22.29,1,June,May,36,0.8378378378378378
2016-07-08,2016-06-23,2016-05-19,2,DSC,SA,2,0,0,Tarde,159.72,0.0,0.0,0.0,1,July,May,50,0.3137254901960784
2016-08-01,2016-05-26,2016-05-19,7,EM,HD,2,0,0,Tarde,719.88,30.03,0.0,0.0,1,August,May,74,0.9066666666666666
2016-08-02,2016-07-19,2016-05-19,6,EC,SA,2,0,0,Tarde,529.6500000000001,0.0,0.0,0.0,1,August,May,75,0.19736842105263158
2016-08-02,2016-05-27,2016-05-19,11,EC,MPC,3,0,0,Tarde,1578.5599499999998,73.47999999999999,0.0,183.59,1,August,May,75,0.8947368421052632
2016-08-07,2016-08-04,2016-05-19,5,EC,MPC,2,0,0,Tarde,518.36,24.1,0.0,60.25,1,August,May,80,0.04938271604938271
2016-08-08,2016-07-22,2016-05-19,8,EM,MPC,2,0,0,Tarde,827.3,38.48,0.0,96.16,3,August,May,81,0.21951219512195122
2016-08-10,2016-07-04,2016-05-19,10,DSC,PC,4,0,0,Tarde,1389.87,73.2,182.9,182.9,1,August,May,83,0.4523809523809524
2016-08-15,2016-07-25,2016-05-19,7,EC,PC,3,0,0,Tarde,754.96001,39.76,99.33,99.33,1,August,May,88,0.24719101123595505
2016-08-11,2016-07-25,2016-05-19,8,EC,PC,4,0,0,Tarde,993.84,52.32,130.8,130.8,1,August,May,84,0.21176470588235294
2016-07-08,2016-06-13,2016-05-19,2,DSC,MPC,4,0,0,Tarde,266.52,12.4,0.0,31.0,4,July,May,50,0.5098039215686274
2016-08-25,2016-06-08,2016-05-19,3,EM,MPC,3,0,0,Tarde,269.78001,12.54,0.0,31.380000000000003,2,August,May,98,0.797979797979798
2016-08-25,2016-06-08,2016-05-19,3,EM,MPC,2,0,0,Tarde,269.78001,12.54,0.0,31.380000000000003,2,August,May,98,0.797979797979798
2016-08-16,2016-07-05,2016-05-19,8,EC,SA,3,0,0,Tarde,894.81,0.0,0.0,0.0,1,August,May,89,0.4777777777777778
2016-06-24,2016-06-03,2016-05-19,2,EM,SA,2,0,0,Noche,159.88,0.0,0.0,0.0,1,June,May,36,0.5945945945945946
2016-08-09,2016-07-26,2016-05-19,3,EC,MPC,3,0,0,Noche,678.54,31.56,0.0,78.9,1,August,May,82,0.18072289156626506
2016-06-24,2016-06-20,2016-05-19,2,EC,HD,2,2,0,Noche,221.98,9.24,0.0,0.0,1,June,May,36,0.13513513513513514
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,2,2,0,Mañana,0.0,0.0,0.0,0.0,3,July,May,49,1.0
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,2,2,0,Mañana,0.0,0.0,0.0,0.0,3,July,May,49,1.0
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,2,2,0,Mañana,0.0,0.0,0.0,0.0,3,July,May,49,1.0
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,3,0,0,Mañana,0.0,0.0,0.0,0.0,3,July,May,49,1.0
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,2,0,1,Mañana,0.0,0.0,0.0,0.0,3,July,May,49,1.0
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,2,0,0,Mañana,0.0,0.0,0.0,0.0,3,July,May,49,1.0
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,2,0,1,Mañana,0.0,0.0,0.0,0.0,2,July,May,49,1.0
2016-07-08,2016-05-20,2016-05-20,2,DSC,MPC,2,0,0,Mañana,0.0,0.0,0.0,0.0,2,July,May,49,1.0
2016-07-08,2016-05-31,2016-05-20,2,DSC,MPC,2,0,0,Mañana,191.54,8.9,0.0,22.28,2,July,May,49,0.78
2016-07-08,2016-05-31,2016-05-20,2,DSC,MPC,2,0,1,Mañana,191.54,8.9,0.0,22.28,2,July,May,49,0.78
2016-06-27,2016-06-17,2016-04-29,8,EC,MPC,2,2,0,Tarde,373.34,17.36,0.0,43.44,2,June,April,59,0.18333333333333332
2016-07-18,2016-06-27,2016-05-20,6,EC,SA,2,1,0,Noche,746.46,0.0,0.0,0.0,1,July,May,59,0.36666666666666664
2016-08-02,2016-08-02,2016-05-20,6,DSM,MPA,2,0,0,Noche,955.33998,44.46,111.12,0.0,1,August,May,74,0.013333333333333334
2016-06-18,2016-06-13,2016-05-20,1,EC,HD,2,1,0,Mañana,100.9,4.2,0.0,0.0,1,June,May,29,0.2
2016-06-21,2016-05-21,2016-05-21,3,EC,HD,2,2,0,Mañana,332.97,13.86,0.0,0.0,1,June,May,31,1.0
2016-07-01,2016-05-23,2016-05-22,2,DSC,HD,2,0,0,Mañana,287.3,11.98,0.0,0.0,1,July,May,40,0.975609756097561
2016-06-17,2016-05-29,2016-05-22,2,EC,HD,2,0,0,Mañana,161.44,6.72,0.0,0.0,1,June,May,26,0.7407407407407407
2016-06-25,2016-05-30,2016-05-22,2,EM,HD,2,0,0,Mañana,173.0,7.2,0.0,0.0,1,June,May,34,0.7714285714285715
2016-06-24,2016-05-23,2016-05-22,2,EC,MPC,3,0,0,Mañana,216.96,10.1,0.0,25.24,1,June,May,33,0.9705882352941176
2016-06-23,2016-05-29,2016-05-22,2,EC,HD,2,0,0,Mañana,161.44,6.72,0.0,0.0,1,June,May,32,0.7878787878787878
2016-07-01,2016-05-23,2016-05-22,2,DSC,HD,2,1,0,Mañana,359.14,14.96,0.0,0.0,1,July,May,40,0.975609756097561
2016-06-24,2016-06-13,2016-05-21,2,EM,SA,2,0,0,Mañana,159.88,0.0,0.0,0.0,1,June,May,34,0.34285714285714286
2016-08-02,2016-08-01,2016-05-23,5,EC,PC,4,0,0,Mañana,697.2,36.7,91.75,91.75,1,August,May,71,0.027777777777777776
2016-07-09,2016-06-30,2016-05-23,7,DSM,PC,3,0,0,Tarde,1115.25001,58.73,146.79,146.79,1,July,May,47,0.20833333333333334
2016-06-28,2016-05-28,2016-05-23,3,EC,SA,3,0,0,Tarde,299.37,0.0,0.0,0.0,1,June,May,36,0.8648648648648649
2016-06-24,2016-05-25,2016-05-23,2,EM,SA,2,0,0,Noche,159.88,0.0,0.0,0.0,1,June,May,32,0.9393939393939394
2016-06-24,2016-05-30,2016-05-23,2,EC,MPC,2,0,0,Noche,153.48,7.14,0.0,17.84,1,June,May,32,0.7878787878787878
2016-06-20,2016-06-20,2016-05-23,3,EC,PC,3,0,0,Noche,344.34000000000003,18.12,45.3,45.3,5,June,May,28,0.034482758620689655
2016-06-24,2016-06-13,2016-05-24,2,EC,SA,2,1,0,Mañana,184.8,0.0,0.0,0.0,1,June,May,31,0.375
2016-06-24,2016-05-31,2016-05-24,2,EC,SA,2,2,0,Tarde,203.28,0.0,0.0,0.0,1,June,May,31,0.78125
2016-07-04,2016-05-31,2016-05-24,5,DSC,MPC,2,2,0,Tarde,637.35,29.65,0.0,74.1,1,July,May,41,0.8333333333333334
2016-06-18,2016-05-24,2016-05-24,1,EC,SA,3,0,0,Tarde,99.79,0.0,0.0,0.0,1,June,May,25,1.0
2016-06-18,2016-06-12,2016-05-24,7,EC,SA,2,1,0,Noche,646.8000000000001,0.0,0.0,0.0,1,June,May,25,0.2692307692307692
2016-06-23,2016-06-02,2016-05-24,3,EC,MPA,2,0,0,Noche,241.08,11.22,28.02,0.0,1,June,May,30,0.7096774193548387
2016-06-24,2016-05-26,2016-05-24,1,EC,HD,2,0,0,Noche,80.72,3.36,0.0,0.0,1,June,May,31,0.9375
2016-06-17,2016-06-09,2016-05-25,2,EC,SA,2,0,0,Tarde,147.84,0.0,0.0,0.0,1,June,May,23,0.375
2016-06-18,2016-06-12,2016-05-25,7,EC,SA,2,0,0,Tarde,517.44,0.0,0.0,0.0,1,June,May,24,0.28
2016-06-23,2016-06-01,2016-05-25,3,EC,HD,2,0,0,Tarde,242.16,10.08,0.0,0.0,1,June,May,29,0.7666666666666667
2016-06-24,2016-06-15,2016-05-25,2,EC,HD,2,0,0,Tarde,161.44,6.72,0.0,0.0,1,June,May,30,0.3225806451612903
2016-06-24,2016-05-31,2016-05-25,1,EC,HD,2,0,0,Tarde,80.72,3.36,0.0,0.0,1,June,May,30,0.8064516129032258
2016-06-24,2016-06-06,2016-05-25,2,EC,HD,2,0,1,Noche,133.04,5.54,0.0,0.0,1,June,May,30,0.6129032258064516
2016-07-18,2016-07-12,2016-05-25,4,DSC,MPA,2,0,0,Noche,477.68,22.2,55.56,0.0,1,July,May,54,0.12727272727272726
2016-06-24,2016-06-03,2016-05-25,2,EC,MPA,2,2,0,Noche,221.0,10.28,25.7,0.0,2,June,May,30,0.7096774193548387
2016-06-24,2016-06-03,2016-05-25,2,EC,MPA,2,2,0,Noche,221.0,10.28,25.7,0.0,2,June,May,30,0.7096774193548387
2016-07-18,2016-06-06,2016-05-25,4,DSM,SA,2,1,0,Noche,626.0,0.0,0.0,0.0,1,July,May,54,0.7818181818181819
2016-06-17,2016-06-14,2016-05-25,2,EC,SA,2,0,0,Noche,147.84,0.0,0.0,0.0,1,June,May,23,0.16666666666666666
2016-06-17,2016-06-01,2016-05-25,2,EC,SA,2,1,0,Mañana,184.8,0.0,0.0,0.0,1,June,May,23,0.7083333333333334
2016-07-09,2016-06-07,2016-05-26,6,DSC,PC,3,1,0,Mañana,1239.3000000000002,65.22,163.07999999999998,163.07999999999998,1,July,May,44,0.7333333333333333
2016-07-22,2016-06-01,2016-05-26,3,DSC,MPC,2,0,0,Mañana,358.26,16.65,0.0,41.67,1,July,May,57,0.896551724137931
2016-06-24,2016-06-11,2016-05-26,2,EC,SA,2,1,0,Tarde,184.8,0.0,0.0,0.0,3,June,May,29,0.4666666666666667
2016-06-24,2016-06-13,2016-05-26,2,EC,SA,2,0,0,Tarde,147.84,0.0,0.0,0.0,3,June,May,29,0.4
2016-06-24,2016-06-13,2016-05-26,2,EC,SA,2,0,0,Tarde,147.84,0.0,0.0,0.0,3,June,May,29,0.4
2016-06-26,2016-06-07,2016-05-26,2,DVM,SA,2,0,0,Tarde,209.04,0.0,0.0,0.0,1,June,May,31,0.625
2016-08-13,2016-06-06,2016-05-26,8,DSC,PC,2,0,0,Tarde,1137.44,59.84,149.68,149.68,1,August,May,79,0.8625
2016-06-24,2016-06-20,2016-05-26,2,EC,MPC,2,0,0,Tarde,160.72,7.48,0.0,18.68,1,June,May,29,0.16666666666666666
2016-07-01,2016-05-29,2016-05-26,2,EC,HD,2,0,0,Tarde,241.38,10.06,0.0,0.0,1,July,May,36,0.918918918918919
2016-07-20,2016-05-26,2016-05-26,7,DSC,MPC,2,0,0,Tarde,0.0,0.0,0.0,0.0,1,July,May,55,1.0
2016-07-04,2016-06-29,2016-05-26,4,DSM,PC,4,0,0,Tarde,709.56,37.36,93.36,93.36,1,July,May,39,0.15
2016-06-26,2016-05-26,2016-05-26,5,EC,SA,2,0,0,Tarde,369.6,0.0,0.0,0.0,1,June,May,31,1.0
2016-06-24,2016-06-21,2016-05-24,2,EC,HD,2,0,0,Noche,161.44,6.72,0.0,0.0,1,June,May,31,0.125
2016-07-17,2016-06-03,2016-05-27,11,EC,SA,2,0,0,Tarde,1563.98,0.0,0.0,0.0,1,July,May,51,0.8653846153846154
2016-06-26,2016-06-08,2016-05-27,2,EC,PC,2,1,1,Tarde,263.78,13.88,34.72,34.72,1,June,May,30,0.6129032258064516
2016-07-08,2016-06-07,2016-05-27,2,DSC,PC,4,0,0,Tarde,568.48,29.92,74.8,74.8,1,July,May,42,0.7441860465116279
2016-06-15,2016-06-06,2016-05-27,2,EC,SA,2,2,0,Mañana,143.4,0.0,0.0,0.0,3,June,May,19,0.5
2016-06-15,2016-06-06,2016-05-27,2,EC,SA,2,2,0,Mañana,143.4,0.0,0.0,0.0,3,June,May,19,0.5
2016-06-15,2016-06-06,2016-05-27,2,EC,SA,2,2,0,Mañana,143.4,0.0,0.0,0.0,3,June,May,19,0.5
2016-06-24,2016-05-31,2016-05-28,7,EC,HD,2,1,0,Mañana,565.18,23.52,0.0,0.0,1,June,May,27,0.8928571428571429
2016-06-22,2016-06-06,2016-05-22,3,EC,HD,2,0,0,Tarde,242.16,10.08,0.0,0.0,1,June,May,31,0.53125
2016-06-24,2016-06-06,2016-05-28,2,EC,HD,2,2,0,Mañana,221.98,9.24,0.0,0.0,1,June,May,27,0.6785714285714286
2016-06-22,2016-06-15,2016-05-28,3,DVM,HD,2,0,0,Mañana,330.27,13.77,0.0,0.0,1,June,May,25,0.3076923076923077
2016-06-24,2016-06-06,2016-05-29,2,EC,HD,2,2,0,Mañana,221.98,9.24,0.0,0.0,1,June,May,26,0.7037037037037037
2016-06-27,2016-06-03,2016-05-29,3,EC,SA,2,1,0,Mañana,277.20000000000005,0.0,0.0,0.0,1,June,May,29,0.8333333333333334
2016-06-15,2016-06-02,2016-05-30,2,EM,SA,2,0,0,Tarde,114.43,0.0,0.0,0.0,1,June,May,16,0.8235294117647058
2016-08-16,2016-05-31,2016-05-30,10,DSC,MPC,2,0,0,Noche,0.0,0.0,0.0,0.0,1,August,May,78,0.9873417721518988
2016-06-25,2016-05-31,2016-05-30,4,DSC,SA,2,0,0,Noche,348.4,0.0,0.0,0.0,1,June,May,26,0.9629629629629629
2016-06-24,2016-05-31,2016-05-30,2,DSC,SA,2,0,0,Noche,174.2,0.0,0.0,0.0,1,June,May,25,0.9615384615384616
2016-06-24,2016-06-16,2016-05-31,2,DSC,SA,2,0,0,Mañana,174.2,0.0,0.0,0.0,1,June,May,24,0.36
2016-06-24,2016-06-21,2016-05-31,2,DSC,SA,2,0,0,Tarde,174.2,0.0,0.0,0.0,2,June,May,24,0.16
2016-06-24,2016-06-21,2016-05-31,2,DSC,SA,2,0,0,Tarde,174.2,0.0,0.0,0.0,2,June,May,24,0.16
2016-08-08,2016-05-31,2016-05-31,7,DSC,MPC,2,0,0,Tarde,1159.2800100000002,53.9,0.0,134.82000000000002,1,August,May,69,1.0
2016-06-27,2016-05-31,2016-05-31,3,EC,PC,4,0,0,Tarde,436.38,22.98,57.42,57.42,1,June,May,27,1.0
2016-06-15,2016-06-01,2016-05-31,8,EC,MPA,2,0,0,Tarde,628.6,29.28,73.12,0.0,1,June,May,15,0.9375
2016-06-29,2016-05-31,2016-05-31,4,IND,SA,1,0,0,Tarde,289.44,0.0,0.0,0.0,1,June,May,29,1.0
2016-06-24,2016-06-23,2016-05-31,1,EC,MPA,2,1,0,Noche,116.6,5.42,13.56,0.0,1,June,May,24,0.08
2016-08-01,2016-07-16,2016-05-29,3,DVM,MPC,2,0,0,Noche,526.62,24.48,0.0,61.23,1,August,May,64,0.26153846153846155
2016-07-30,2016-07-12,2016-05-31,6,DSC,PC,2,0,0,Noche,995.22,52.38,130.98,130.98,2,July,May,60,0.3114754098360656
2016-07-30,2016-07-12,2016-05-31,6,DSC,PC,2,0,0,Noche,995.22,52.38,130.98,130.98,2,July,May,60,0.3114754098360656
2016-06-16,2016-06-03,2016-05-31,1,DVM,HD,2,0,0,Noche,79.01,3.29,0.0,0.0,1,June,May,16,0.8235294117647058
2016-06-18,2016-06-10,2016-05-31,7,EC,PC,2,0,1,Noche,597.1,31.43,78.54,78.54,1,June,May,18,0.47368421052631576
2016-06-30,2016-06-11,2016-06-01,3,DSC,SA,2,1,1,Mañana,282.96,0.0,0.0,0.0,1,June,June,29,0.6666666666666666
2016-06-17,2016-06-01,2016-06-01,2,EC,PC,2,0,0,Tarde,170.6,8.98,22.44,22.44,1,June,June,16,1.0
